OBJECTID,MES,SEMBRADO,PREPARADO,SV,POINT_X,POINT_Y,B3,B4,B8,B11,NDVI,NDMI,STATUS,HUMEDAD,TEMPERATUR,HUM_ORD,TEMP_ORD,MES_ORD,STATUS_ORD
1266,MAYO,1,0,0,-100.2165085,20.75778259,1014.166667,827.3333333,3652.333333,2421.25,0.620068,0.202524,SEMBRADO,BAJA,ALTA,1,1,5,3
1267,MAYO,1,0,0,-100.2198636,20.75714013,1047.333333,874.3333333,3566.583333,2523.666667,0.601823,0.174309,SEMBRADO,BAJA,ALTA,1,1,5,3
1268,MAYO,1,0,0,-100.1999118,20.76898985,1064.333333,808.5,3937.25,2034.166667,0.64448,0.307962,SEMBRADO,BAJA,ALTA,1,1,5,3
1269,MAYO,0,1,0,-100.1870627,20.7643499,1064.071429,1003.833333,1964,2562.214286,0.307449,-0.131619,PREPARADO,BAJA,ALTA,1,1,5,2
1270,MAYO,1,0,0,-100.1872769,20.76499235,1040.75,972.0833333,2263.5,2178.333333,0.392655,0.0154122,SEMBRADO,BAJA,ALTA,1,1,5,3
1271,MAYO,1,0,0,-100.1912744,20.76574188,1119,1096,2976,2730.5,0.448175,0.0389062,SEMBRADO,BAJA,ALTA,1,1,5,3
1272,MAYO,1,0,0,-100.1950577,20.77016768,1063.083333,996,2734.083333,2649.583333,0.460292,0.0151679,SEMBRADO,BAJA,ALTA,1,1,5,3
1273,MAYO,0,0,1,-100.2999621,20.76733378,1481.5,1874.666667,2437.75,3339.416667,0.13043,-0.156404,INACTIVO,BAJA,ALTA,1,1,5,1
1274,MAYO,0,1,0,-100.2953816,20.77114091,1035.416667,1086.25,1520.833333,2026.166667,0.165425,-0.141556,PREPARADO,BAJA,ALTA,1,1,5,2
1275,MAYO,0,1,0,-100.3006164,20.78053979,912.0833333,929.5833333,1218.416667,1857.333333,0.132286,-0.208299,PREPARADO,BAJA,ALTA,1,1,5,2
1276,MAYO,0,0,1,-100.3025795,20.78065876,1281.833333,1520.166667,2037.416667,2782.333333,0.145158,-0.154173,INACTIVO,BAJA,ALTA,1,1,5,1
1277,MAYO,0,1,0,-100.3322633,20.78333565,961.0833333,1056.583333,1392.166667,2158.833333,0.136454,-0.216901,PREPARADO,BAJA,ALTA,1,1,5,2
1278,MAYO,0,1,0,-100.3328581,20.78613152,1077.666667,1290.25,1667.75,2428.416667,0.127216,-0.185329,PREPARADO,BAJA,ALTA,1,1,5,2
1279,MAYO,0,1,0,-100.3546302,20.7782793,819.8333333,810,923.3333333,2025.583333,0.064897,-0.371695,PREPARADO,BAJA,ALTA,1,1,5,2
1280,MAYO,0,0,1,-100.3571841,20.77091487,1151.166667,1339.666667,1999.833333,2474.25,0.197007,-0.105124,INACTIVO,BAJA,ALTA,1,1,5,1
1281,MAYO,0,0,1,-100.3572793,20.77281843,1255.75,1496.75,2080.25,2667.75,0.162761,-0.122234,INACTIVO,BAJA,ALTA,1,1,5,1
1282,MAYO,0,0,1,-100.3160908,20.76703634,1218.5,1463.666667,1863.666667,2423.5,0.119993,-0.129207,INACTIVO,BAJA,ALTA,1,1,5,1
1283,MAYO,0,1,0,-100.2053051,20.77859011,1283.833333,1599.75,2058.583333,3292.25,0.125114,-0.228489,PREPARADO,BAJA,ALTA,1,1,5,2
1284,MAYO,0,0,1,-100.210559,20.76791109,1602.25,2064.5,2655.083333,3843.583333,0.125108,-0.181406,INACTIVO,BAJA,ALTA,1,1,5,1
1285,MAYO,0,0,1,-100.2171834,20.77019538,1321,1613,2099.416667,3425.583333,0.131655,-0.240139,INACTIVO,BAJA,ALTA,1,1,5,1
1286,MAYO,0,0,1,-100.1857745,20.77373601,1271.833333,1585.083333,2106.083333,3332.333333,0.141022,-0.224629,INACTIVO,BAJA,ALTA,1,1,5,1
1287,MAYO,0,0,1,-100.317787,20.73357118,1483.416667,1869.083333,2456.25,3998,0.135788,-0.238844,INACTIVO,BAJA,ALTA,1,1,5,1
1288,MAYO,0,1,0,-100.3289229,20.73778283,1028.833333,1157.666667,1558.083333,2440.083333,0.145054,-0.214722,PREPARADO,BAJA,ALTA,1,1,5,2
1289,MAYO,0,0,1,-100.3384169,20.73535578,1501.833333,1860.833333,2723.666667,3561.583333,0.188179,-0.133337,INACTIVO,BAJA,ALTA,1,1,5,1
1290,MAYO,0,1,0,-100.336561,20.73549854,1258.25,1500.5,2081.833333,2764.583333,0.162365,-0.141018,PREPARADO,BAJA,ALTA,1,1,5,2
1291,MAYO,0,0,1,-100.273529,20.72971645,1285.5,1555.75,2105.5,3372.75,0.150102,-0.231351,INACTIVO,BAJA,ALTA,1,1,5,1
1292,MAYO,0,0,1,-100.2736004,20.73228627,1187.5,1416.333333,1817.083333,3297.916667,0.123935,-0.289506,INACTIVO,BAJA,ALTA,1,1,5,1
1293,MAYO,0,0,1,-100.2682466,20.71750982,1442.916667,1765.083333,2505.833333,3733.666667,0.173491,-0.196828,INACTIVO,BAJA,ALTA,1,1,5,1
1294,MAYO,0,0,1,-100.2247772,20.66592674,1219.333333,1695,2176.166667,3186.833333,0.12425,-0.188431,INACTIVO,BAJA,ALTA,1,1,5,1
1295,MAYO,0,0,1,-100.2139839,20.6623861,1713.5,2295.5,2875.833333,4195.666667,0.113652,-0.186668,INACTIVO,BAJA,ALTA,1,1,5,1
1296,MAYO,0,0,1,-100.2095296,20.65810307,1429.111111,2052.555556,2685.444444,3894.333333,0.13337,-0.184543,INACTIVO,BAJA,ALTA,1,1,5,1
1297,MAYO,0,0,1,-100.2112428,20.6429697,1863.5,2478.8,3198.1,4531.4,0.126705,-0.173118,INACTIVO,BAJA,ALTA,1,1,5,1
1298,MAYO,0,0,1,-100.2402532,20.65450533,1580.166667,1963.5,2515.833333,3631.5,0.123379,-0.181531,INACTIVO,BAJA,ALTA,1,1,5,1
1299,MAYO,0,0,1,-100.2428434,20.53646336,1359.333333,1685.666667,2338.166667,3103.166667,0.16216,-0.140639,INACTIVO,BAJA,ALTA,1,1,5,1
1300,MAYO,0,0,1,-100.2448422,20.5371772,1453,1839,2544.166667,3160.833333,0.16108,-0.108181,INACTIVO,BAJA,ALTA,1,1,5,1
1301,MAYO,0,0,1,-100.2464126,20.54281652,1510,1915.333333,2660,3283,0.162925,-0.104223,INACTIVO,BAJA,ALTA,1,1,5,1
1302,MAYO,0,0,1,-100.2467338,20.5424596,1595.666667,1957.166667,2568.833333,3806.166667,0.135272,-0.193877,INACTIVO,BAJA,ALTA,1,1,5,1
1303,MAYO,0,0,1,-100.2458772,20.54342329,1312.666667,1552,2224.333333,2917,0.178088,-0.134739,INACTIVO,BAJA,ALTA,1,1,5,1
1304,MAYO,0,0,1,-100.2435216,20.54663556,1222,1405.666667,2027.166667,2558.833333,0.181211,-0.115887,INACTIVO,BAJA,ALTA,1,1,5,1
1305,MAYO,1,0,0,-100.2277814,20.5424596,928.6666667,772.8333333,2039,1753.166667,0.433348,0.0635093,SEMBRADO,BAJA,ALTA,1,1,5,3
1306,MAYO,0,1,0,-100.3378255,20.73148982,1255.416667,1348.416667,2345.833333,2610.25,0.275801,-0.0502479,PREPARADO,BAJA,ALTA,1,1,5,2
1307,MAYO,0,1,0,-100.337421,20.7311091,1244.5,1344.25,2279.333333,2595.5,0.262537,-0.0611666,PREPARADO,BAJA,ALTA,1,1,5,2
1308,MAYO,1,0,0,-100.2702441,20.73430973,1402,1699.583333,2880.25,2886.75,0.253755,-0.00265167,SEMBRADO,BAJA,ALTA,1,1,5,3
1309,MAYO,1,0,0,-100.2716123,20.7362133,1370.333333,1600.5,2681.083333,2826.75,0.240876,-0.0351268,SEMBRADO,BAJA,ALTA,1,1,5,3
1310,MAYO,0,0,1,-100.2696492,20.73728405,1417.666667,1740,2584.166667,2992.833333,0.18923,-0.0773171,INACTIVO,BAJA,ALTA,1,1,5,1
1311,MAYO,0,0,1,-100.2703631,20.73579689,1447.333333,1779.5,2814.5,3051.166667,0.22053,-0.0424053,INACTIVO,BAJA,ALTA,1,1,5,1
1312,MAYO,1,0,0,-100.2678052,20.74257835,1334.166667,1531.416667,2687.583333,2637.25,0.25511,-0.00728886,SEMBRADO,BAJA,ALTA,1,1,5,3
1313,MAYO,0,1,0,-100.2693518,20.74257835,1471.083333,1824.5,2801.5,3171.5,0.20843,-0.0616987,PREPARADO,BAJA,ALTA,1,1,5,2
1314,MAYO,0,1,0,-100.2713744,20.74537422,1428.083333,1760.75,2428.5,2855.166667,0.152742,-0.0882214,PREPARADO,BAJA,ALTA,1,1,5,2
1315,MAYO,0,1,0,-100.2707795,20.74686138,1360.333333,1613.333333,2353.666667,2701.083333,0.177108,-0.0756218,PREPARADO,BAJA,ALTA,1,1,5,2
1316,MAYO,0,1,0,-100.2990951,20.71848631,1211.5,1407.583333,2030.166667,2720.833333,0.180524,-0.146037,PREPARADO,BAJA,ALTA,1,1,5,2
1317,MAYO,1,0,0,-100.3065309,20.72306677,1108,1130.166667,2420.333333,2545.25,0.362296,-0.0192523,SEMBRADO,BAJA,ALTA,1,1,5,3
1318,MAYO,0,1,0,-100.2713744,20.71134793,1126.916667,1202.25,2166.333333,2962,0.280273,-0.157281,PREPARADO,BAJA,ALTA,1,1,5,2
1319,MAYO,0,0,1,-100.2745866,20.71384636,1455.5,1890.5,2687.333333,3653.416667,0.172965,-0.158025,INACTIVO,BAJA,ALTA,1,1,5,1
1320,MAYO,1,0,0,-100.2876737,20.71372739,1241.166667,1274.583333,3491.666667,2579,0.44417,0.141244,SEMBRADO,BAJA,ALTA,1,1,5,3
1321,MAYO,1,0,0,-100.2871383,20.71229971,1351.75,1537.916667,3164.5,3008.916667,0.326524,0.00466038,SEMBRADO,BAJA,ALTA,1,1,5,3
1322,MAYO,1,0,0,-100.2704226,20.70599414,1099.5,885.1666667,3224.833333,2518.5,0.567801,0.124149,SEMBRADO,BAJA,ALTA,1,1,5,3
1323,MAYO,0,1,0,-100.2720287,20.70498287,1256,1435.833333,2171.166667,3249.833333,0.200392,-0.20027,PREPARADO,BAJA,ALTA,1,1,5,2
1324,MAYO,0,1,0,-100.270601,20.70468544,1265.166667,1465,2074,3110.833333,0.170463,-0.199484,PREPARADO,BAJA,ALTA,1,1,5,2
1325,MAYO,1,0,0,-100.2782748,20.69861781,1061.166667,964,3029,2324.833333,0.50113,0.124548,SEMBRADO,BAJA,ALTA,1,1,5,3
1326,MAYO,1,0,0,-100.2776799,20.69980754,1054.333333,922,3137.666667,2303.333333,0.532974,0.148927,SEMBRADO,BAJA,ALTA,1,1,5,3
1327,MAYO,0,1,0,-100.2109717,20.7591513,1167.583333,1327.75,2037.75,2453.666667,0.195659,-0.110026,PREPARADO,BAJA,ALTA,1,1,5,2
1328,MAYO,0,0,1,-100.2344808,20.63370612,1553.5,2060.833333,2752.166667,3090,0.143679,-0.0575947,INACTIVO,BAJA,ALTA,1,1,5,1
1329,MAYO,0,0,1,-100.2339097,20.61333793,1736.333333,2588.5,3719.166667,4067.833333,0.179651,-0.0446258,INACTIVO,BAJA,ALTA,1,1,5,1
1330,MAYO,0,0,1,-100.2332435,20.61086329,1744,2655.333333,3818.166667,4158.833333,0.179951,-0.0425677,INACTIVO,BAJA,ALTA,1,1,5,1
1331,MAYO,0,0,1,-100.216968,20.62047631,1533.1,1978.4,2676.4,2961.7,0.138721,-0.0706736,INACTIVO,BAJA,ALTA,1,1,5,1
1332,MAYO,0,1,0,-100.2164921,20.61781132,1042.181818,1099.181818,1368.545455,2200,0.107475,-0.233641,PREPARADO,BAJA,ALTA,1,1,5,2
1,JUNIO,1,0,0,-100.2755291,20.74969194,857.3715082,747.7152569,2209.498343,1644.166667,0.494078,0.173101,SEMBRADO,MEDIA,ALTA,2,1,6,3
2,JUNIO,1,0,0,-100.2948623,20.71764437,1073.159573,884.0983019,3938.165831,1712.85628,0.567413,0.334845,SEMBRADO,MEDIA,ALTA,2,1,6,3
3,JUNIO,0,1,0,-100.2989743,20.72357322,1113.49259,1300.069312,1775.24917,2473.011192,0.146275,-0.160978,PREPARADO,MEDIA,ALTA,2,1,6,2
4,JUNIO,0,1,0,-100.300402,20.71929019,1267.775259,1461.36123,2054.127632,2724.8616,0.16692,-0.13742,PREPARADO,MEDIA,ALTA,2,1,6,2
5,JUNIO,0,1,0,-100.3370076,20.74144773,1114.571408,1181.607764,2260.618684,2398.313968,0.310029,-0.0301113,PREPARADO,MEDIA,ALTA,2,1,6,2
6,JUNIO,0,1,0,-100.3356371,20.74498837,1165.063756,1282.437692,2009.332616,2594.769371,0.211983,-0.13363,PREPARADO,MEDIA,ALTA,2,1,6,2
7,JUNIO,0,1,0,-100.3351231,20.74641604,1150.27627,1242.490605,2070.609008,2397.021931,0.239933,-0.0807562,PREPARADO,MEDIA,ALTA,2,1,6,2
8,JUNIO,1,0,0,-100.3331243,20.74601629,1157.658919,1193.859017,2368.016043,2310.147284,0.326965,0.0113838,SEMBRADO,MEDIA,ALTA,2,1,6,3
9,JUNIO,1,0,0,-100.2613327,20.54501589,1244.876683,1218.546923,2617.327907,2513.939214,0.376029,0.0173103,SEMBRADO,MEDIA,ALTA,2,1,6,3
10,JUNIO,0,1,0,-100.2606189,20.54858508,1212.67219,1207.958452,1893.813489,2374.516696,0.19789,-0.132907,PREPARADO,MEDIA,ALTA,2,1,6,2
11,JUNIO,0,1,0,-100.2584773,20.54216053,1282.872754,1415.654231,1829.108077,2274.339803,0.124402,-0.113068,PREPARADO,MEDIA,ALTA,2,1,6,2
12,JUNIO,1,0,0,-100.2342068,20.53906724,941.5468338,560.136002,4210.139574,1733.11591,0.760814,0.413043,SEMBRADO,MEDIA,ALTA,2,1,6,3
13,JUNIO,1,0,0,-100.1961355,20.52479047,960.3071362,741.3995414,2672.752321,2026.666667,0.54981,0.12922,SEMBRADO,MEDIA,ALTA,2,1,6,3
14,JUNIO,1,0,0,-100.198277,20.52633712,941.7864633,725.1568803,2789.911338,1932.76475,0.565437,0.160691,SEMBRADO,MEDIA,ALTA,2,1,6,3
15,JUNIO,1,0,0,-100.1999426,20.52526636,908.4335135,623.7269779,3396.593713,1874.666667,0.668606,0.263612,SEMBRADO,MEDIA,ALTA,2,1,6,3
16,JUNIO,0,1,0,-100.1838812,20.52693198,1093.619319,1103.541408,1812.225203,2300.651197,0.238151,-0.119947,PREPARADO,MEDIA,ALTA,2,1,6,2
17,JUNIO,1,0,0,-100.1975631,20.53680675,1121.15445,1020.149507,3212.175783,2548.333333,0.490492,0.10685,SEMBRADO,MEDIA,ALTA,2,1,6,3
18,JUNIO,1,0,0,-100.2002995,20.55072659,1045.567734,864.5713169,2819.677481,1979.833333,0.516287,0.15609,SEMBRADO,MEDIA,ALTA,2,1,6,3
19,JUNIO,1,0,0,-100.2043446,20.56714488,948.8907676,754.562888,2672.921738,1873.404753,0.53005,0.150487,SEMBRADO,MEDIA,ALTA,2,1,6,3
20,JUNIO,1,0,0,-100.2050584,20.56869152,972.551918,865.7162965,2029.891925,1847.463982,0.378222,0.0349691,SEMBRADO,MEDIA,ALTA,2,1,6,3
21,JUNIO,0,1,0,-100.2447954,20.57690067,961.328127,966.5004549,1863.324309,2296.219198,0.299253,-0.115392,PREPARADO,MEDIA,ALTA,2,1,6,2
22,JUNIO,1,0,0,-100.2442006,20.57797142,1088.835757,795.5649652,4073.372976,2438.013649,0.660682,0.248232,SEMBRADO,MEDIA,ALTA,2,1,6,3
23,JUNIO,1,0,0,-100.2453903,20.5855857,1108.22634,1068.32342,2664.521838,2174.885886,0.392097,0.0695772,SEMBRADO,MEDIA,ALTA,2,1,6,3
24,JUNIO,1,0,0,-100.2679634,20.64341868,826.7204263,553.9425373,3383.224049,1392.645409,0.718802,0.416334,SEMBRADO,MEDIA,ALTA,2,1,6,3
25,JUNIO,1,0,0,-100.266155,20.64541742,843.2734376,613.1263491,2720.163483,1496.114979,0.632179,0.289429,SEMBRADO,MEDIA,ALTA,2,1,6,3
26,JUNIO,0,1,0,-100.2596829,20.66959275,958.3337789,1016.319806,1304.787563,1838.333333,0.128129,-0.164471,PREPARADO,MEDIA,ALTA,2,1,6,2
27,JUNIO,0,1,0,-100.2584455,20.6724481,1021.893375,1128.219566,1350.584801,1797.769009,0.089079,-0.141724,PREPARADO,MEDIA,ALTA,2,1,6,2
28,JUNIO,1,0,0,-100.2196841,20.65558565,1111.457482,956.6698102,4019.398441,2625.8,0.567272,0.173654,SEMBRADO,MEDIA,ALTA,2,1,6,3
29,JUNIO,0,1,0,-100.2810147,20.66087996,1110.707538,1182.23717,1716.414182,1849.961799,0.191791,-0.0394987,PREPARADO,MEDIA,ALTA,2,1,6,2
30,JUNIO,0,1,0,-100.2817881,20.65992817,1064.098021,1156.284323,1536.107762,1856.747565,0.143364,-0.103799,PREPARADO,MEDIA,ALTA,2,1,6,2
31,JUNIO,0,1,0,-100.2788137,20.65748922,1017.897096,1115.444985,1446.49596,1894.308687,0.128589,-0.149013,PREPARADO,MEDIA,ALTA,2,1,6,2
32,JUNIO,1,0,0,-100.2339696,20.6817629,1026.357641,833.2873754,3481.883086,2437.589522,0.602444,0.17147,SEMBRADO,MEDIA,ALTA,2,1,6,3
33,JUNIO,1,0,0,-100.22883,20.68182001,1073.941274,794.2457729,3855.000528,2418.913346,0.657849,0.228608,SEMBRADO,MEDIA,ALTA,2,1,6,3
34,JUNIO,1,0,0,-100.2270216,20.67854587,1350.214967,1301.361579,3130.483327,2825.082045,0.416542,0.0517496,SEMBRADO,MEDIA,ALTA,2,1,6,3
35,JUNIO,1,0,0,-100.228592,20.67826033,1270.283899,1292.590526,2731.564896,2660.633604,0.369849,0.0179747,SEMBRADO,MEDIA,ALTA,2,1,6,3
36,JUNIO,1,0,0,-100.2450954,20.69629486,801.1347987,622.275108,2347.821945,1647,0.53247,0.132172,SEMBRADO,MEDIA,ALTA,2,1,6,3
37,JUNIO,1,0,0,-100.3449107,20.74753908,1042.078346,911.6426164,3515.594545,2488,0.582893,0.174163,SEMBRADO,MEDIA,ALTA,2,1,6,3
38,JUNIO,1,0,0,-100.3462242,20.74622561,926.701914,649.9119891,4048.367251,2056.030534,0.722099,0.325425,SEMBRADO,MEDIA,ALTA,2,1,6,3
39,JUNIO,1,0,0,-100.3562179,20.74508347,1095.488448,929.5461926,2671.693076,2246.666667,0.48585,0.087253,SEMBRADO,MEDIA,ALTA,2,1,6,3
40,JUNIO,1,0,0,-100.3530199,20.74005805,983.6251622,961.3298667,2404.01683,1944.5,0.431257,0.10864,SEMBRADO,MEDIA,ALTA,2,1,6,3
41,JUNIO,0,0,1,-100.35519,20.73920145,1171.682829,1287.765556,2280.743191,2796.038528,0.277483,-0.0977317,INACTIVO,MEDIA,ALTA,2,1,6,1
42,JUNIO,1,0,0,-100.3614718,20.75770413,923.8036193,584.7119082,3984.497205,1911.833333,0.742155,0.34993,SEMBRADO,MEDIA,ALTA,2,1,6,3
43,JUNIO,1,0,0,-100.3601012,20.76141609,953.0916073,618.3046559,3674.74563,2060.202359,0.690955,0.264221,SEMBRADO,MEDIA,ALTA,2,1,6,3
44,JUNIO,1,0,0,-100.2193639,20.75878196,1230.443659,1150.797071,3042.103738,2680.089055,0.451701,0.0688457,SEMBRADO,MEDIA,ALTA,2,1,6,3
45,JUNIO,1,0,0,-100.2165085,20.75778259,1308.728615,1242.829505,3605.226764,3103.744822,0.481412,0.0732947,SEMBRADO,MEDIA,ALTA,2,1,6,3
46,JUNIO,1,0,0,-100.2198636,20.75714013,1372.665215,1323.880653,3026.124397,2761.748134,0.407801,0.0510586,SEMBRADO,MEDIA,ALTA,2,1,6,3
47,JUNIO,1,0,0,-100.1999118,20.76898985,1229.565839,1167.554135,3226.23893,2742.014405,0.473517,0.0883282,SEMBRADO,MEDIA,ALTA,2,1,6,3
48,JUNIO,1,0,0,-100.1870627,20.7643499,992.2458478,749.3366192,3007.948282,2248.697588,0.586213,0.134516,SEMBRADO,MEDIA,ALTA,2,1,6,3
49,JUNIO,1,0,0,-100.1872769,20.76499235,1079.26284,854.7534521,3206.232188,2290.5,0.576257,0.166141,SEMBRADO,MEDIA,ALTA,2,1,6,3
50,JUNIO,1,0,0,-100.1912744,20.76574188,1104.895499,1028.023988,3193.685345,2724.966505,0.497165,0.0695322,SEMBRADO,MEDIA,ALTA,2,1,6,3
51,JUNIO,0,1,0,-100.1950577,20.77016768,1192.27849,1193.667827,2919.310658,3202.5,0.409892,-0.0505938,PREPARADO,MEDIA,ALTA,2,1,6,2
52,JUNIO,0,1,0,-100.2999621,20.76733378,1173.878204,1333.380172,1945.575245,2532.467851,0.184864,-0.132029,PREPARADO,MEDIA,ALTA,2,1,6,2
53,JUNIO,1,0,0,-100.2953816,20.77114091,941.4820431,896.4922272,1871.461058,1854.303472,0.341197,-0.00175555,SEMBRADO,MEDIA,ALTA,2,1,6,3
54,JUNIO,0,1,0,-100.3006164,20.78053979,914.6464189,915.392105,1542.575067,2006.5,0.234334,-0.14586,PREPARADO,MEDIA,ALTA,2,1,6,2
55,JUNIO,0,0,1,-100.3025795,20.78065876,1223.067187,1409.713156,1877.166019,2644.669093,0.140257,-0.170891,INACTIVO,MEDIA,ALTA,2,1,6,1
56,JUNIO,0,1,0,-100.3322633,20.78333565,1022.894025,1132.347733,1542.026201,2383.966117,0.152692,-0.214988,PREPARADO,MEDIA,ALTA,2,1,6,2
57,JUNIO,0,1,0,-100.3328581,20.78613152,984.878775,1128.610875,1416.358173,2289.833333,0.111311,-0.240525,PREPARADO,MEDIA,ALTA,2,1,6,2
58,JUNIO,0,1,0,-100.3546302,20.7782793,828.7926783,884.0475182,1055.68321,2317.766456,0.0887207,-0.373807,PREPARADO,MEDIA,ALTA,2,1,6,2
59,JUNIO,0,0,1,-100.3571841,20.77091487,1021.622632,1155.130225,1677.729309,2092.5,0.18176,-0.0949459,INACTIVO,MEDIA,ALTA,2,1,6,1
60,JUNIO,0,0,1,-100.3572793,20.77281843,1205.855776,1450.363032,1939.79569,2648.593292,0.142723,-0.155945,INACTIVO,MEDIA,ALTA,2,1,6,1
61,JUNIO,0,1,0,-100.3160908,20.76703634,1236.523747,1442.866618,2170.690524,2653.785094,0.202709,-0.0993723,PREPARADO,MEDIA,ALTA,2,1,6,2
62,JUNIO,0,0,1,-100.2053051,20.77859011,1837.880864,2177.601733,2731.626726,3703.166667,0.115992,-0.161134,INACTIVO,MEDIA,ALTA,2,1,6,1
63,JUNIO,0,0,1,-100.210559,20.76791109,1846.624041,2261.115557,2891.464241,4009.166667,0.122473,-0.162861,INACTIVO,MEDIA,ALTA,2,1,6,1
64,JUNIO,0,0,1,-100.2171834,20.77019538,2010.329124,2313.981438,2764.065301,3769.595625,0.107043,-0.186042,INACTIVO,MEDIA,ALTA,2,1,6,1
65,JUNIO,0,0,1,-100.1857745,20.77373601,1291.080127,1596.507547,2110.531183,3438.646404,0.13874,-0.239423,INACTIVO,MEDIA,ALTA,2,1,6,1
66,JUNIO,0,0,1,-100.317787,20.73357118,1560.855371,1892.281472,2506.624816,3680.154044,0.140573,-0.182352,INACTIVO,MEDIA,ALTA,2,1,6,1
67,JUNIO,0,1,0,-100.3289229,20.73778283,1272.155965,1423.782345,2087.000051,2764.860124,0.185843,-0.140131,PREPARADO,MEDIA,ALTA,2,1,6,2
68,JUNIO,0,0,1,-100.3384169,20.73535578,1505.096006,1860.120917,2689.110983,3519.40177,0.182017,-0.133879,INACTIVO,MEDIA,ALTA,2,1,6,1
69,JUNIO,1,0,0,-100.336561,20.73549854,1129.000659,1255.6247,2318.598617,2337.905842,0.297227,-0.00111339,SEMBRADO,MEDIA,ALTA,2,1,6,3
70,JUNIO,0,0,1,-100.273529,20.72971645,1387.837117,1622.578208,2195.515483,3279.546622,0.149177,-0.198252,INACTIVO,MEDIA,ALTA,2,1,6,1
71,JUNIO,0,0,1,-100.2736004,20.73228627,1317.176446,1520.80597,2002.195481,3276.521059,0.132905,-0.245813,INACTIVO,MEDIA,ALTA,2,1,6,1
72,JUNIO,0,0,1,-100.2682466,20.71750982,1537.854949,1892.462761,2631.608106,3943.666027,0.163117,-0.199019,INACTIVO,MEDIA,ALTA,2,1,6,1
73,JUNIO,0,0,1,-100.2247772,20.66592674,1290.788693,1863.581888,2393.590797,3433.776042,0.124418,-0.178112,INACTIVO,MEDIA,ALTA,2,1,6,1
74,JUNIO,0,0,1,-100.2139839,20.6623861,1629.552937,2170.008568,2782.337413,4058.721731,0.121995,-0.185863,INACTIVO,MEDIA,ALTA,2,1,6,1
75,JUNIO,0,0,1,-100.2095296,20.65810307,1505.322278,2171.067672,2799.15431,4048.485816,0.126442,-0.182552,INACTIVO,MEDIA,ALTA,2,1,6,1
76,JUNIO,0,0,1,-100.2112428,20.6429697,1897.961856,2477.389492,3159.07686,4402.204301,0.120915,-0.164114,INACTIVO,MEDIA,ALTA,2,1,6,1
77,JUNIO,0,0,1,-100.2402532,20.65450533,1553.318539,1968.281685,2503.041212,3668.655834,0.119669,-0.188286,INACTIVO,MEDIA,ALTA,2,1,6,1
78,JUNIO,0,0,1,-100.2428434,20.53646336,1445.266022,1729.837204,2326.260215,3102.784605,0.144763,-0.140344,INACTIVO,MEDIA,ALTA,2,1,6,1
79,JUNIO,0,0,1,-100.2448422,20.5371772,1584.48079,1942.856773,2571.95139,3285.140623,0.138557,-0.120718,INACTIVO,MEDIA,ALTA,2,1,6,1
80,JUNIO,0,0,1,-100.2464126,20.54281652,1877.73019,2312.864699,2969.975257,3863.510166,0.126933,-0.126979,INACTIVO,MEDIA,ALTA,2,1,6,1
81,JUNIO,0,0,1,-100.2467338,20.5424596,1712.638884,2098.959497,2695.439845,3558.8,0.124262,-0.138435,INACTIVO,MEDIA,ALTA,2,1,6,1
82,JUNIO,0,0,1,-100.2458772,20.54342329,1465.314091,1717.687956,2389.895425,3193.32771,0.16358,-0.14381,INACTIVO,MEDIA,ALTA,2,1,6,1
83,JUNIO,0,0,1,-100.2435216,20.54663556,1359.302057,1529.484261,2212.300953,2769,0.182599,-0.111804,INACTIVO,MEDIA,ALTA,2,1,6,1
84,JUNIO,1,0,0,-100.2277814,20.5424596,772.4722288,485.945265,3634.691663,1433.188856,0.75915,0.429287,SEMBRADO,MEDIA,ALTA,2,1,6,3
85,JUNIO,1,0,0,-100.3378255,20.73148982,913.3752323,728.2627382,3159.126747,1884.377881,0.626276,0.260921,SEMBRADO,MEDIA,ALTA,2,1,6,3
86,JUNIO,1,0,0,-100.337421,20.7311091,880.1093381,713.4932659,3009.737572,1802.666667,0.620044,0.264889,SEMBRADO,MEDIA,ALTA,2,1,6,3
87,JUNIO,0,0,1,-100.2702441,20.73430973,1416.787396,1691.166189,2203.86323,3037.764519,0.131189,-0.159889,INACTIVO,MEDIA,ALTA,2,1,6,1
88,JUNIO,0,0,1,-100.2716123,20.7362133,1352.570017,1611.063571,2062.307387,2887.666667,0.122911,-0.166835,INACTIVO,MEDIA,ALTA,2,1,6,1
89,JUNIO,0,0,1,-100.2696492,20.73728405,1530.592162,1864.168202,2415.711653,3181.166667,0.128321,-0.137415,INACTIVO,MEDIA,ALTA,2,1,6,1
90,JUNIO,0,0,1,-100.2703631,20.73579689,1605.090368,1925.582392,2523.799339,3204.666667,0.133815,-0.119599,INACTIVO,MEDIA,ALTA,2,1,6,1
91,JUNIO,0,0,1,-100.2678052,20.74257835,1451.691795,1713.719918,2271.92889,2830,0.139584,-0.110635,INACTIVO,MEDIA,ALTA,2,1,6,1
92,JUNIO,0,0,1,-100.2693518,20.74257835,1603.773128,1933.713131,2634.548174,3178,0.153747,-0.0919444,INACTIVO,MEDIA,ALTA,2,1,6,1
93,JUNIO,0,0,1,-100.2713744,20.74537422,1283.214269,1442.743904,1908.664018,2522.271301,0.141977,-0.133397,INACTIVO,MEDIA,ALTA,2,1,6,1
